Index,Taille,Poids
8662,174,60
8663,182,64
8664,172,62
8665,168,61
8666,174,54
8667,170,52
8668,179,55
8669,175,61
8670,178,61
8671,175,63
8672,165,54
8673,174,62
8674,172,53
8675,175,66
8676,175,54
8677,174,55
8678,172,55
8679,165,58
8680,174,59
8681,173,50
8682,176,54
8683,180,66
8684,176,60
8685,175,54
8686,169,50
8687,176,54
8688,176,58
8689,178,58
8690,164,47
8691,167,53
8692,168,51
8693,159,54
8694,185,67
8695,168,60
8696,168,59
8697,172,55
8698,181,69
8699,166,46
8700,175,65
8701,174,62
8702,174,64
8703,168,60
8704,180,65
8705,176,52
8706,172,49
8707,170,50
8708,170,55
8709,172,57
8710,171,55
8711,179,62
8712,165,57
8713,178,63
8714,168,54
8715,160,58
8716,163,48
8717,175,57
8718,167,48
8719,174,55
8720,175,65
8721,175,55
8722,170,53
8723,168,53
8724,177,58
8725,171,51
8726,180,61
8727,173,52
8728,174,59
8729,174,57
8730,172,65
8731,171,55
8732,174,52
8733,178,56
8734,175,65
8735,173,53
8736,173,65
8737,177,58
8738,172,63
8739,176,58
8740,175,69
8741,169,53
8742,176,58
8743,173,66
8744,167,51
8745,174,66
8746,170,53
8747,177,61
8748,176,56
8749,173,56
8750,169,51
8751,168,54
8752,177,61
8753,179,73
8754,173,60
8755,181,65
8756,173,58
8757,166,54
8758,165,58
8759,166,53
8760,180,62
8761,177,60
8762,180,56
8763,169,60
8764,174,49
8765,177,62
8766,178,55
8767,177,57
8768,181,55
8769,169,52
8770,171,59
8771,177,59
8772,166,56
8773,174,61
8774,165,55
8775,180,55
8776,159,51
8777,169,53
8778,176,53
8779,162,52
8780,167,53
8781,180,62
8782,176,63
8783,181,60
8784,169,53
8785,178,60
8786,175,61
8787,179,61
8788,169,52
8789,173,63
8790,172,62
8791,171,62
8792,168,50
8793,173,53
8794,172,51
8795,172,44
8796,167,45
8797,176,61
8798,169,59
8799,177,64
8800,172,57
8801,178,60
8802,174,55
8803,181,59
8804,169,59
8805,170,65
8806,170,53
8807,164,46
8808,170,53
8809,177,54
8810,171,61
8811,170,51
8812,176,60
8813,172,53
8814,172,51
8815,167,52
8816,177,63
8817,171,64
8818,167,60
8819,171,51
8820,177,57
8821,173,52
8822,174,53
8823,170,54
8824,185,63
8825,170,56
8826,181,60
8827,172,59
8828,174,57
8829,189,66
8830,175,60
8831,172,60
8832,174,57
8833,172,60
8834,163,51
8835,183,56
8836,174,51
8837,167,53
8838,172,54
8839,176,57
8840,176,60
8841,172,57
8842,174,55
8843,182,64
8844,170,58
8845,179,69
8846,177,61
8847,166,51
8848,177,62
8849,167,55
8850,177,61
8851,171,52
8852,173,57
8853,173,56
8854,173,59
8855,172,55
8856,178,66
8857,165,52
8858,175,54
8859,173,57
8860,175,64
8861,172,61
8862,169,60
8863,174,61
8864,177,66
8865,158,47
8866,172,57
8867,171,59
8868,169,49
8869,178,64
8870,167,54
8871,172,64
8872,179,63
8873,170,62
8874,179,58
8875,171,65
8876,171,59
8877,176,61
8878,174,65
8879,167,58
8880,168,46
8881,168,55
8882,166,55
8883,180,59
8884,177,55
8885,174,51
8886,169,57
8887,168,52
8888,175,59
8889,167,57
8890,171,58
8891,171,52
8892,167,62
8893,175,60
8894,174,61
8895,173,56
8896,173,59
8897,169,54
8898,160,52
8899,169,61
8900,169,49
8901,174,64
8902,166,58
8903,182,55
8904,178,60
8905,176,59
8906,164,50
8907,172,50
8908,176,59
8909,171,56
8910,171,50
8911,167,52
8912,171,59
8913,169,54
8914,171,52
8915,179,61
8916,170,47
8917,181,62
8918,169,56
8919,179,61
8920,170,56
8921,170,42
8922,178,56
8923,169,54
8924,173,65
8925,163,53
8926,170,55
8927,172,52
8928,172,60
8929,172,52
8930,175,58
8931,174,59
8932,167,63
8933,176,60
8934,168,54
8935,173,60
8936,174,62
8937,176,66
8938,175,64
8939,182,67
8940,174,64
8941,171,51
8942,179,56
8943,175,49
8944,175,49
8945,176,56
8946,166,52
8947,178,64
8948,175,65
8949,167,60
8950,164,47
8951,171,56
8952,166,48
8953,171,57
8954,171,62
8955,167,60
8956,159,44
8957,178,62
8958,175,65
8959,177,55
8960,172,60
8961,173,57
8962,169,62
8963,167,54
8964,166,49
8965,171,55
8966,176,58
8967,171,63
8968,169,64
8969,171,55
8970,175,70
8971,164,56
8972,172,53
8973,174,58
8974,183,62
8975,172,70
8976,172,59
8977,168,61
8978,169,64
8979,170,62
8980,173,61
8981,179,63
8982,174,61
8983,172,56
8984,177,60
8985,174,65
8986,162,50
8987,169,49
8988,172,57
8989,169,51
8990,169,61
8991,183,66
8992,171,67
8993,175,54
8994,162,51
8995,170,56
8996,177,58
8997,173,57
8998,176,57
8999,173,55
9000,173,61
9001,164,55
9002,166,47
9003,179,63
9004,173,62
9005,165,53
9006,169,62
9007,172,63
9008,172,58
9009,174,59
9010,177,60
9011,173,51
9012,171,58
9013,167,49
9014,174,56
9015,171,53
9016,178,63
9017,171,59
9018,178,64
9019,169,58
9020,171,57
9021,168,51
9022,174,56
9023,176,59
9024,164,59
9025,169,59
9026,176,52
9027,168,52
9028,177,57
9029,182,60
9030,170,60
9031,171,63
9032,171,54
9033,175,55
9034,178,65
9035,172,65
9036,170,57
9037,177,70
9038,181,55
9039,177,58
9040,173,58
9041,170,52
9042,179,59
9043,174,57
9044,175,68
9045,171,59
9046,178,59
9047,177,61
9048,169,63
9049,170,60
9050,177,64
9051,176,64
9052,171,55
9053,174,56
9054,178,59
9055,167,55
9056,174,59
9057,183,53
9058,171,65
9059,170,47
9060,180,61
9061,181,61
9062,173,59
9063,171,57
9064,175,50
9065,169,49
9066,170,55
9067,172,61
9068,177,58
9069,174,62
9070,170,56
9071,175,57
9072,174,61
9073,171,59
9074,177,61
9075,174,60
9076,171,54
9077,169,59
9078,165,62
9079,176,58
9080,174,51
9081,169,52
9082,179,50
9083,176,63
9084,176,51
9085,174,61
9086,171,56
9087,173,51
9088,175,60
9089,170,57
9090,169,56
9091,178,63
9092,179,62
9093,182,57
9094,171,64
9095,176,52
9096,172,60
9097,175,55
9098,177,56
9099,174,63
9100,176,54
9101,171,64
9102,167,58
9103,171,57
9104,170,58
9105,166,49
9106,169,53
9107,169,55
9108,181,59
9109,169,54
9110,168,52
9111,165,56
9112,172,56
9113,178,60
9114,171,54
9115,177,60
9116,177,65
9117,171,58
9118,168,48
9119,177,50
9120,164,54
9121,174,64
9122,173,62
9123,162,56
9124,167,61
9125,171,64
9126,175,66
9127,182,58
9128,183,65
9129,181,64
9130,174,55
9131,171,58
9132,174,53
9133,168,60
9134,167,52
9135,164,49
9136,173,57
9137,178,72
9138,168,56
9139,171,49
9140,170,63
9141,168,52
9142,170,60
9143,177,64
9144,171,57
9145,172,60
9146,170,61
9147,175,63
9148,174,58
9149,164,59
9150,166,66
9151,174,52
9152,176,63
9153,171,62
9154,170,53
9155,168,58
9156,175,64
9157,170,60
9158,171,51
9159,168,57
9160,177,70
9161,169,58
9162,177,49
9163,177,62
9164,179,54
9165,170,59
9166,173,56
9167,172,58
9168,173,64
9169,174,55
9170,170,51
9171,174,56
9172,166,50
9173,169,55
9174,176,59
9175,170,47
9176,177,59
9177,176,56
9178,174,52
9179,174,59
9180,171,54
9181,178,57
9182,176,64
9183,180,57
9184,167,63
9185,168,52
9186,165,55
9187,178,59
9188,171,56
9189,181,59
9190,176,62
9191,175,58
9192,173,61
9193,170,50
9194,181,58
9195,175,61
9196,169,57
9197,177,60
9198,173,62
9199,176,57
9200,168,55
9201,170,54
9202,179,67
9203,170,59
9204,166,53
9205,169,60
9206,177,62
9207,169,54
9208,166,50
9209,180,66
9210,174,52
9211,177,63
9212,171,63
9213,163,60
9214,177,69
9215,171,62
9216,165,50
9217,176,59
9218,167,52
9219,172,56
9220,172,57
9221,178,59
9222,169,50
9223,182,58
9224,176,54
9225,170,54
9226,187,69
9227,174,59
9228,167,58
9229,176,59
9230,174,58
9231,175,68
9232,173,53
9233,168,56
9234,170,57
9235,174,58
9236,172,63
9237,169,58
9238,178,66
9239,182,58
9240,177,73
9241,171,48
9242,168,57
9243,174,63
9244,179,67
9245,166,53
9246,167,43
9247,169,56
9248,173,49
9249,178,59
9250,170,60
9251,174,57
9252,169,54
9253,173,63
9254,172,56
9255,173,61
9256,166,55
9257,174,58
9258,178,61
9259,171,60
9260,179,65
9261,171,57
9262,180,66
9263,171,59
9264,173,60
9265,175,64
9266,168,54
9267,173,56
9268,164,54
9269,175,66
9270,175,61
9271,171,56
9272,180,58
9273,167,57
9274,183,67
9275,180,67
9276,177,64
9277,168,55
9278,172,64
9279,171,60
9280,169,55
9281,170,58
9282,171,52
9283,177,58
9284,175,67
9285,172,45
9286,173,64
9287,176,65
9288,175,62
9289,175,59
9290,171,49
9291,175,60
9292,177,60
9293,183,63
9294,164,53
9295,162,49
9296,180,68
9297,160,50
9298,176,56
9299,166,62
9300,170,56
9301,168,55
9302,170,63
9303,169,49
9304,172,56
9305,172,60
9306,169,58
9307,177,58
9308,173,54
9309,173,58
9310,173,54
9311,173,65
9312,175,65
9313,177,63
9314,167,52
9315,178,57
9316,171,58
9317,175,64
9318,184,62
9319,172,56
9320,176,54
9321,170,59
9322,178,62
9323,177,63
9324,176,59
9325,171,59
9326,165,65
9327,168,51
9328,170,57
9329,167,61
9330,173,51
9331,182,64
9332,171,56
9333,163,46
9334,174,55
9335,176,62
9336,174,60
9337,170,58
9338,178,60
9339,179,61
9340,179,54
9341,167,62
9342,171,55
9343,173,58
9344,166,45
9345,170,57
9346,176,60
9347,171,52
9348,167,53
9349,175,59
9350,176,58
9351,171,62
9352,173,60
9353,166,49
9354,171,63
9355,175,65
9356,169,59
9357,169,60
9358,173,66
9359,169,57
9360,176,59
9361,180,65
9362,169,54
9363,175,61
9364,168,58
9365,169,61
9366,167,62
9367,179,61
9368,167,61
9369,178,54
9370,163,57
9371,169,51
9372,175,62
9373,173,54
9374,164,56
9375,172,54
9376,170,57
9377,175,73
9378,167,59
9379,168,52
9380,175,61
9381,174,54
9382,171,58
9383,169,54
9384,171,55
9385,171,54
9386,174,55
9387,162,53
9388,172,67
9389,177,58
9390,173,56
9391,173,59
9392,177,59
9393,169,64
9394,173,50
9395,171,56
9396,176,55
9397,174,58
9398,174,57
9399,173,58
9400,174,69
9401,165,51
9402,167,54
9403,176,61
9404,175,60
9405,170,55
9406,169,65
9407,171,60
9408,173,56
9409,167,57
9410,170,55
9411,183,67
9412,161,49
9413,175,54
9414,174,55
9415,167,54
9416,183,65
9417,169,49
9418,175,58
9419,166,53
9420,166,51
9421,185,69
9422,171,48
9423,169,58
9424,175,59
9425,162,50
9426,185,70
9427,173,58
9428,165,43
9429,167,54
9430,172,59
9431,176,65
9432,160,53
9433,172,57
9434,170,55
9435,176,61
9436,182,66
9437,174,62
9438,179,55
9439,163,56
9440,174,55
9441,166,54
9442,176,61
9443,161,48
9444,171,51
9445,177,65
9446,175,60
9447,176,55
9448,171,55
9449,171,50
9450,169,57
9451,171,54
9452,176,56
9453,177,67
9454,172,73
9455,172,70
9456,179,59
9457,180,60
9458,170,68
9459,169,56
9460,169,57
9461,173,67
9462,168,52
9463,174,62
9464,164,44
9465,167,53
9466,176,56
9467,175,71
9468,175,59
9469,173,65
9470,183,60
9471,171,63
9472,174,56
9473,173,51
9474,179,56
9475,171,56
9476,178,67
9477,172,61
9478,173,48
9479,179,56
9480,173,48
9481,178,59
9482,181,64
9483,169,53
9484,171,62
9485,175,67
9486,180,60
9487,169,55
9488,171,62
9489,169,63
9490,173,58
9491,172,59
9492,173,54
9493,188,61
9494,174,59
9495,164,44
9496,172,58
9497,174,56
9498,171,64
9499,173,58
9500,172,60
9501,168,47
9502,176,58
9503,178,55
9504,176,64
9505,175,60
9506,171,52
9507,165,51
9508,167,51
9509,169,46
9510,179,61
9511,171,50
9512,177,57
9513,175,57
9514,176,64
9515,176,55
9516,169,53
9517,179,59
9518,164,50
9519,171,66
9520,168,57
9521,171,65
9522,174,63
9523,172,57
9524,169,50
9525,168,67
9526,172,60
9527,168,63
9528,174,54
9529,176,61
9530,170,54
9531,171,55
9532,175,65
9533,175,62
9534,179,55
9535,177,63
9536,168,59
9537,177,64
9538,179,65
9539,166,46
9540,180,54
9541,177,58
9542,164,47
9543,173,52
9544,176,62
9545,176,56
9546,174,61
9547,174,65
9548,169,53
9549,171,46
9550,173,60
9551,177,55
9552,179,65
9553,176,49
9554,171,54
9555,164,51
9556,177,63
9557,165,52
9558,170,56
9559,174,49
9560,180,66
9561,181,59
9562,172,55
9563,182,66
9564,175,55
9565,170,58
9566,168,54
9567,167,56
9568,175,64
9569,172,60
9570,180,66
9571,172,58
9572,164,58
9573,175,67
9574,173,51
9575,174,53
9576,173,60
9577,171,58
9578,178,68
9579,171,64
9580,169,50
9581,179,60
9582,174,61
9583,177,61
9584,177,57
9585,172,60
9586,170,63
9587,174,69
9588,173,55
9589,170,50
9590,175,59
9591,179,62
9592,166,58
9593,178,51
9594,175,61
9595,168,43
9596,179,62
9597,162,54
9598,173,57
9599,175,54
9600,168,51
9601,173,65
9602,173,62
9603,163,51
9604,175,64
9605,175,59
9606,169,62
9607,167,59
9608,176,56
9609,179,64
9610,169,52
9611,169,61
9612,175,56
9613,175,55
9614,169,61
9615,173,61
9616,165,56
9617,172,59
9618,174,57
9619,165,59
9620,174,57
9621,172,61
9622,171,60
9623,169,58
9624,174,61
9625,167,58
9626,171,66
9627,174,58
9628,167,57
9629,172,48
9630,166,56
9631,175,61
9632,168,54
9633,172,57
9634,167,49
9635,174,59
9636,173,49
9637,176,58
9638,176,63
9639,177,65
9640,175,64
9641,176,69
9642,169,59
9643,168,61
9644,171,60
9645,167,56
9646,171,52
9647,172,60
9648,178,60
9649,168,57
9650,172,53
9651,172,60
9652,174,51
9653,183,59
9654,175,58
9655,174,54
9656,174,56
9657,175,59
9658,176,59
9659,174,61
9660,171,55
9661,174,63
9662,176,66
9663,167,54
9664,173,59
9665,172,56
9666,171,53
9667,171,54
9668,163,48
9669,172,62
9670,173,62
9671,166,56
9672,175,70
9673,183,66
9674,172,56
9675,174,63
9676,181,59
9677,181,60
9678,179,60
9679,178,51
9680,166,59
9681,173,53
9682,175,60
9683,176,73
9684,173,57
9685,172,51
9686,174,59
9687,170,65
9688,171,57
9689,180,72
9690,176,57
9691,174,59
9692,163,50
9693,173,55
9694,169,59
9695,180,54
9696,176,59
9697,168,57
9698,174,48
9699,179,58
9700,173,56
9701,170,59
9702,169,53
9703,175,58
9704,175,64
9705,180,58
9706,187,63
9707,174,60
9708,170,59
9709,177,66
9710,171,59
9711,176,51
9712,176,55
9713,170,63
9714,169,60
9715,179,67
9716,178,54
9717,171,58
9718,186,60
9719,173,53
9720,180,56
9721,174,53
9722,178,60
9723,170,71
9724,175,59
9725,172,52
9726,174,56
9727,181,69
9728,175,57
9729,179,66
9730,170,57
9731,162,45
9732,166,55
9733,170,69
9734,177,62
9735,168,61
9736,162,51
9737,174,66
9738,177,63
9739,175,58
9740,169,58
9741,175,50
9742,165,58
9743,175,50
9744,171,59
9745,176,57
9746,174,53
9747,167,54
9748,173,59
9749,163,56
9750,175,64
9751,174,61
9752,169,57
9753,170,53
9754,174,51
9755,176,57
9756,163,49
9757,178,60
9758,177,63
9759,172,64
9760,181,67
9761,175,55
9762,166,56
9763,182,62
9764,166,58
9765,175,66
9766,173,54
9767,183,62
9768,171,50
9769,169,59
9770,169,53
9771,179,67
9772,173,57
9773,173,57
9774,168,48
9775,179,61
9776,171,59
9777,167,55
9778,184,63
9779,169,53
9780,170,58
9781,167,63
9782,168,47
9783,179,59
9784,176,60
9785,174,54
9786,173,54
9787,176,60
9788,175,56
9789,170,45
9790,173,63
9791,171,60
9792,166,58
9793,174,67
9794,172,50
9795,170,53
9796,178,58
9797,182,60
9798,171,50
9799,177,69
9800,178,56
9801,174,58
9802,169,51
9803,175,67
9804,172,60
9805,181,60
9806,177,60
9807,175,62
9808,174,53
9809,172,58
9810,175,54
9811,176,54
9812,177,55
9813,168,53
9814,174,54
9815,170,55
9816,174,62
9817,181,61
9818,175,52
9819,179,62
9820,179,62
9821,167,49
9822,166,48
9823,168,60
9824,182,75
9825,170,58
9826,176,53
9827,180,63
9828,172,57
9829,173,49
9830,169,49
9831,174,67
9832,176,66
9833,175,64
9834,171,60
9835,182,64
9836,178,56
9837,166,45
9838,180,66
9839,177,66
9840,175,57
9841,174,69
9842,171,58
9843,165,57
9844,175,62
9845,177,56
9846,162,49
9847,179,67
9848,173,56
9849,180,59
9850,174,57
9851,173,57
9852,167,52
9853,177,66
9854,174,60
9855,171,64
9856,171,57
9857,179,55
9858,178,58
9859,174,55
9860,171,60
9861,173,54
9862,173,53
9863,164,50
9864,179,57
9865,179,61
9866,175,72
9867,179,66
9868,180,56
9869,173,60
9870,168,58
9871,171,59
9872,169,55
9873,173,57
9874,172,60
9875,168,49
9876,176,62
9877,156,55
9878,162,53
9879,172,56
9880,175,53
9881,171,58
9882,183,63
9883,176,58
9884,170,62
9885,169,50
9886,173,61
9887,169,52
9888,176,64
9889,179,64
9890,173,54
9891,174,59
9892,175,64
9893,182,57
9894,173,65
9895,176,63
9896,180,60
9897,182,54
9898,176,60
9899,174,63
9900,171,54
9901,176,60
9902,173,56
9903,176,58
9904,173,56
9905,179,53
9906,172,53
9907,178,48
9908,167,63
9909,168,60
9910,173,63
9911,178,66
9912,175,63
9913,177,62
9914,177,64
9915,171,56
9916,168,50
9917,173,56
9918,175,63
9919,176,73
9920,171,60
9921,177,59
9922,166,59
9923,169,57
9924,171,51
9925,178,62
9926,179,75
9927,172,65
9928,181,67
9929,176,61
9930,176,66
9931,182,66
9932,183,60
9933,174,59
9934,168,55
9935,176,61
9936,172,55
9937,169,58
9938,176,64
9939,171,51
9940,173,57
9941,177,63
9942,170,54
9943,173,56
9944,175,56
9945,181,67
9946,174,57
9947,174,61
9948,171,54
9949,171,54
9950,174,66
9951,178,60
9952,175,60
9953,169,46
9954,173,62
9955,177,60
9956,173,56
9957,172,55
9958,186,74
9959,180,63
9960,169,60
9961,175,55
9962,172,55
9963,171,65
9964,170,50
9965,175,62
9966,172,61
9967,171,57
9968,183,69
9969,168,53
9970,168,56
9971,168,59
9972,174,60
9973,170,66
9974,175,59
9975,170,61
9976,161,48
9977,173,57
9978,171,71
9979,170,58
9980,171,59
9981,178,63
9982,170,52
9983,173,51
9984,164,44
9985,164,54
9986,167,47
9987,173,46
9988,168,51
9989,172,59
9990,175,65
9991,168,52
9992,171,60
9993,173,59
9994,170,56
9995,176,58
9996,173,56
9997,181,58
9998,176,65
9999,172,49
10000,173,60
10001,174,60
10002,176,56
10003,173,59
10004,170,58
10005,174,55
10006,175,57
10007,174,55
10008,173,58
10009,178,59
10010,172,59
10011,169,56
10012,178,62
10013,167,53
10014,173,62
10015,174,68
10016,174,59
10017,180,58
10018,175,61
10019,164,53
10020,169,50
10021,168,57
10022,182,58
10023,176,60
10024,175,58
10025,172,64
10026,173,52
10027,168,44
10028,170,58
10029,179,59
10030,171,58
10031,169,52
10032,172,53
10033,170,55
10034,169,55
10035,178,65
10036,168,59
10037,170,55
10038,175,64
10039,180,54
10040,174,50
10041,170,50
10042,164,50
10043,173,63
10044,173,66
10045,170,51
10046,168,53
10047,181,53
10048,176,65
10049,166,52
10050,173,63
10051,175,58
10052,173,55
10053,172,57
10054,170,53
10055,174,56
10056,174,62
10057,177,66
10058,173,57
10059,170,52
10060,171,52
10061,167,45
10062,173,51
10063,167,55
10064,178,63
10065,169,56
10066,171,54
10067,181,58
10068,166,48
10069,178,58
10070,180,59
10071,169,61
10072,179,56
10073,176,61
10074,173,55
10075,171,61
10076,169,56
10077,168,50
10078,180,54
10079,171,57
10080,173,67
10081,171,53
10082,166,59
10083,172,58
10084,169,62
10085,174,54
10086,180,63
10087,173,55
10088,175,54
10089,173,55
10090,168,55
10091,171,57
10092,176,57
10093,172,61
10094,172,60
10095,164,58
10096,174,59
10097,166,50
10098,168,56
10099,174,57
10100,164,52
10101,172,59
10102,179,70
10103,175,65
10104,170,58
10105,167,55
10106,165,61
10107,171,55
10108,172,55
10109,173,60
10110,170,61
10111,169,61
10112,180,70
10113,168,60
10114,177,58
10115,163,52
10116,174,56
10117,170,60
10118,174,56
10119,178,55
10120,172,52
10121,172,53
10122,176,62
10123,164,54
10124,172,54
10125,172,63
10126,177,57
10127,178,58
10128,176,61
10129,172,58
10130,172,60
10131,182,61
10132,170,57
10133,169,53
10134,171,57
10135,171,54
10136,170,54
10137,164,56
10138,173,54
10139,175,55
10140,170,59
10141,169,56
10142,167,59
10143,167,56
10144,174,64
10145,166,57
10146,180,61
10147,166,59
10148,183,59
10149,167,56
10150,164,52
10151,171,65
10152,175,62
10153,174,63
10154,175,61
10155,174,55
10156,179,59
10157,170,60
10158,179,58
10159,173,68
10160,162,57
10161,175,56
10162,173,61
10163,169,64
10164,174,52
10165,176,60
10166,175,58
10167,173,59
10168,171,55
10169,176,64
10170,170,54
10171,182,66
10172,174,58
10173,168,57
10174,174,58
10175,171,59
10176,170,57
10177,176,53
10178,176,61
10179,173,54
10180,166,48
10181,173,59
10182,166,55
10183,175,59
10184,168,49
10185,166,52
10186,172,55
10187,183,58
10188,173,56
10189,173,60
10190,177,63
10191,181,60
10192,168,57
10193,176,59
10194,171,54
10195,173,64
10196,173,54
10197,160,46
10198,171,51
10199,172,67
10200,176,59
10201,175,58
10202,169,58
10203,170,65
10204,180,61
10205,168,46
10206,169,55
10207,174,56
10208,181,57
10209,173,56
10210,178,68
10211,175,56
10212,178,61
10213,179,62
10214,170,54
10215,180,63
10216,182,63
10217,166,59
10218,170,49
10219,174,51
10220,171,59
10221,175,58
10222,169,62
10223,173,56
10224,166,48
10225,183,64
10226,168,57
10227,170,60
10228,163,55
10229,176,63
10230,173,61
10231,173,61
10232,182,67
10233,170,47
10234,170,59
10235,180,78
10236,168,62
10237,175,58
10238,176,55
10239,173,49
10240,171,64
10241,157,39
10242,174,61
10243,166,55
10244,175,56
10245,179,54
10246,180,62
10247,171,64
10248,171,53
10249,169,54
10250,167,51
10251,174,56
10252,176,61
10253,166,55
10254,171,57
10255,172,57
10256,172,52
10257,169,55
10258,178,53
10259,172,59
10260,175,59
10261,178,61
10262,168,53
10263,175,58
10264,171,55
10265,167,60
10266,184,59
10267,168,58
10268,173,66
10269,175,65
10270,172,53
10271,177,56
10272,172,61
10273,168,60
10274,173,61
10275,165,54
10276,173,58
10277,175,56
10278,166,55
10279,173,54
10280,179,57
10281,173,53
10282,174,57
10283,176,60
10284,172,47
10285,173,61
10286,167,52
10287,173,59
10288,172,60
10289,171,51
10290,179,55
10291,180,59
10292,168,53
10293,169,58
10294,164,46
10295,165,49
10296,175,57
10297,174,63
10298,175,70
10299,169,63
10300,173,61
10301,172,55
10302,175,58
10303,172,65
10304,184,62
10305,178,53
10306,168,60
10307,174,61
10308,174,60
10309,174,54
10310,175,54
10311,167,51
10312,176,69
10313,170,58
10314,173,51
10315,174,61
10316,168,54
10317,176,58
10318,175,51
10319,172,58
10320,170,52
10321,163,51
10322,176,58
10323,176,52
10324,176,66
10325,172,58
10326,171,71
10327,173,56
10328,173,54
10329,173,66
10330,168,58
10331,189,75
10332,177,62
10333,163,54
10334,173,70
10335,173,57
10336,173,54
10337,170,50
10338,173,60
10339,175,59
10340,172,51
10341,169,50
10342,172,62
10343,170,54
10344,171,52
10345,177,60
10346,170,61
10347,175,65
10348,182,66
10349,166,54
10350,172,56
10351,166,53
10352,181,57
10353,165,53
10354,181,66
10355,170,50
10356,175,58
10357,170,57
10358,177,64
10359,168,51
10360,171,55
10361,169,50
10362,170,60
10363,175,61
10364,179,59
10365,176,63
10366,172,49
10367,175,63
10368,173,58
10369,170,59
10370,185,56
10371,171,57
10372,174,66
10373,167,53
10374,176,58
10375,171,60
10376,168,54
10377,170,55
10378,173,58
10379,170,48
10380,173,56
10381,175,61
10382,178,55
